评论日期,评论者昵称,性别,所在城市,猫眼等级,评分,评论内容
2018-10-4,zPh766771701,0,合肥,3,4.5,画面很美，音乐很美，故事还算精彩，虽然本质上的故事并不算新鲜，但发展过程中的曲折也出人意料，值得一看。
2018-10-4,臭榴莲,1,安康,3,4,虽然很多人说影里面的情节、反转都可以猜到。但个人觉得这有点是故意为之，虽然影片是水墨风，但不可否认打斗的场面刀刀见血，刀刀见肉，水墨的色感将伤口衬托得如同荼毒。影片就是要直白的扒开人的面具，只是人性，所以无论得到刀伤，无论是剧情都是那么直白，让人能够看得见，才得到，因为我们每个人都懂人性，所以剧情的变化我们都猜得着，但重点是就要要让我们在这种直白中去看看人性，也即看看自己面具之下的自己。人性有很多阴暗面，只是我们有时候伪装太久，自己都不敢直视自己的那也黑暗化。而我觉得这也是这部影片的意义。
2018-10-4,小歪仓鼠,0,中山,3,4,服装很美，音效很赞
2018-10-4,Quelyang,0,沈阳,3,5,不错不错不错
2018-10-4,HF,2,厦门,2,5,"对于张艺谋还是很服气的。
有一点点不成熟的小建议，吴磊和关晓彤的台词真的要再练练，对比太大，出戏的很。"
2018-10-4,漠之至,1,淮阳,3,5,好。。。。。。。
2018-10-4,Tourist,2,佛山,2,5,意想不到☺ 好看
2018-10-4,张绡月,2,德州,2,5,什么都不说了，如果有机会希望可以二刷三刷
2018-10-4,微加的幸福,0,南宁,1,3,画面感美的，但是故事情节不够紧凑，内容有点水。
2018-10-4,于美丽的秘密,2,长春,2,5,小超迷还用写影评吗？？？？
2018-10-4,vapidity_k,0,平顶山,3,4,看的都肉疼，演技不错
2018-10-4,尹正军,0,武汉,3,5,英雄后又一佳作！
2018-10-4,阿杜0406,0,湖州,3,5,国师的电影就是不一样
2018-10-4,波斯菊rr,0,泰州,3,3.5,巨副水墨画，全程水墨，阴暗、潮湿，心情压抑
2018-10-4,qqanddd,1,宜昌,4,5,好看啊好看啊
2018-10-4,sUB492665138,0,温岭,3,0.5,第一次给一分。反正我是欣赏不来。
2018-10-4,rMe900083182,0,芜湖,3,4.5,黑白色调很特别，心疼电影里超哥的精分，境州也好，子虞也罢，都是不想做棋子的棋子！
2018-10-4,睡了某潘,0,湛江,2,5,后面反转得很快 很精彩
2018-10-4,chengKevin8,1,长春,3,3,看了感觉没有什么意思，有点血腥. 不喜欢
2018-10-4,start215,0,常州,2,0.5,一分给影院，太垃圾了！1.超过放映时间十几分钟才发。2.放映跳过开头，莫名其妙的放了五分钟，然后再从放。3.电影还没结束，灯就亮了，这样开灯看了十几分钟，才关灯，电影完了，又不亮灯了。第一次有这种观影体验！垃圾电影院！
2018-10-4,rover88101,1,无锡,2,5,风格，形式都不错，其他也都合格
2018-10-4,徐可1987,0,无锡,4,4.5,美术效果不错 情节设计在这么少的人物框架里很饱满 最后的反转也恰到好处 情理之中
2018-10-4,独上西楼613,0,鞍山,2,4,画面挺美，人物关系略为简单
2018-10-4,柠檬伴蜂蜜茶,1,泗阳,2,2,烂片之一了，看一半走了
2018-10-4,吃货是俺啦,0,晋城,3,5,不错，好看，方便
2018-10-4,曼妙.,0,忻州,2,5,画风很喜欢啊
2018-10-4,吃吃、圆圆的肚皮,0,昆明,2,5,张艺谋的色彩运用太厉害了
2018-10-4,FIM140030850,0,深圳,2,5,色调，剧情，演员的表演都相当好
2018-10-4,阿拉蕾~河夫人～MM豆,0,青岛,1,5,"漂亮的衣服
干净的妆发
血是血
刀是刀
名是名
命是命
雨也是雨
还是老谋的深算
雨雾茫茫
仇恨绵绵长
一切都很美
连斗室
连仇恨
都很美
喜欢传统美的看一下
我最羡慕的是邓超的瘦
孙俪的眼睛
和郑恺的声线"
2018-10-4,JxO787761729,0,南昌,2,5,非常好看，电影比较慢热，后期演技炸裂，爆点非常多，画面也超级美，不过可能并不是特别符合大众口味
2018-10-4,霸爸爱你,0,泰州,3,4,活动结束那女的不对不对对吧对吧不打吧嗒吧嗒
2018-10-4,dYL882892587,0,上海,2,3.5,水墨风有点过于铺天盖地了，尤其是衣服上水墨印花的廉价感，实在辜负我锦绣华夏、衣冠之邦的美名。
2018-10-4,dcJ783187421,2,佛山,2,5,太神经了你们
2018-10-4,FfU517053568,0,常州,4,3.5,电影还不错的
2018-10-4,喻惟刚,0,上海,2,3.5,还行，对得起我买的电影票
2018-10-4,蓝神660,2,辽阳,2,4.5,我只能说，画面好美好美。黑白灰色调凸显了这部电影的意境。演员演技也都特别在线，喜欢电影里关晓彤扮演的青萍，果敢有灵气。
2018-10-4,兰若轩辕,0,宝鸡,2,2,没什么可看的
2018-10-4,HmT13751703066,0,广州,3,3.5,情节还可以，不过对于张艺谋的黑白灰审美，我有点欣赏不来。
2018-10-4,🍭老蒲,0,成都,4,4,邓超两口子演技炸裂，郑恺演得不错，情节曲折，画面唯美，值得一观
2018-10-4,VId764945514,0,烟台,3,0.5,烂死了 煎熬 都睡着了 千万别看
2018-10-4,MRL520065863,0,北京,2,1.5,大烂片。白瞎了两小时。
2018-10-4,至于最初＊,0,灵宝,3,4.5,非常深奥，很有韵味
2018-10-4,调戏与撩,0,乐山,3,5,非常棒的一步电影，吹爆邓超演技，所有演员都非常好
2018-10-4,LLP1670305351,0,芜湖,2,3.5,不是很好看，没意思
2018-10-4,李易峰老婆,2,深圳,4,5,超喜欢这种水墨汉服和中国风
2018-10-4,画语边界,1,西安,5,4.5,水墨丹青，流有印痕！
2018-10-4,兔子桃桃Z,0,济南,3,5,很棒的电影，就是太血腥了！！！！可能会引起不适。色调是黑白灰  肤色，血的颜色外几乎没有其他颜色。剧情很棒，非常喜欢！
2018-10-4,JoyLiu97,2,长沙,1,4,剧情还好，但是张艺谋导演的戏看艺术效果也很棒，值回票价！
2018-10-4,厚皮兔,0,成都,3,4.5,不错，很喜欢！
2018-10-4,WXG975631191,0,南宁,1,5,画面和配乐及演员超棒
2018-10-4,晴格格,2,深圳,5,0.5,黑白电影看的我快瞎了，为数不多看一半就跑的电影
2018-10-4,神奇的苏联,0,武汉,3,3,我练我自己 我打我自己 我绿我自己 我杀我自己 我埋我自己
2018-10-4,cpc108193245061,0,青岛,3,5,邓超演技满分…
2018-10-4,bVS196467871,0,哈尔滨,2,3.5,我可能看不来这种大片，不过邓超演的不错
2018-10-4,金立s10asd,0,包头,2,5,画风中国风，黑白水墨，很好看，不错不错
2018-10-4,甜喵,2,奉节,3,2.5,看4D的我，成功把我吓成心脏病
2018-10-4,LiLy1990802,2,淄博,2,5,很有艺术感，情节也很不错
2018-10-4,KGY729552747,0,西安,1,0.5,没有期待的效果  结局很容易猜到
2018-10-4,Julie敏敏,0,淮安,2,3.5,演员和情节都很好，就是有点血腥
2018-10-4,联盟第一厨子,1,北海,2,3,被舍友拉去的，是一部以战国为背景的影片，从影片的独特创意来看很不错，但是前面铺垫的剧情太长，乏味，缺少层次；中期剧情发展俗套；后期完全就是个人英雄主义。对人物的刻画很成功，但是偏离现实，作为张艺谋导演的作品这部不能算作成功。
2018-10-4,猫少年呐0.0,1,黄石,2,4.5,不虚此行，张艺谋导演的作品充满了中国特色，，
2018-10-4,不讨囍.,2,佛山,1,5,没有去看😂 😂 
2018-10-4,潇湘夜雨,0,武汉,4,2.5,张艺谋的电影全玩花架子，老谋子应该称之为中国烂片王。
2018-10-4,Kirito,0,垫江,3,3.5,一般吧，画面惊艳，剧情可能是我理解不够深入
2018-10-4,雷人指南,1,北京,5,4,挺好的电影，无脑搞笑的看多了，再看这个感觉还不错
2018-10-4,三只袜子_,0,上海,3,4,所有人都低估了邓超的血条长度，到空盒子为止的剧情都蛮好猜的。其实邓超最好的结局就是带着孙俪远走高飞，沛国国力孱弱吃枣药丸，当个亡国之君有意思伐。说到底，政权更替碰上敌国外患，依靠法理上位的继承人郑恺无力驾驭军队的实际控制者邓超。寄希望于优秀的谍报系统铲除异己，却因为没有一支武力值合格的近卫军而功亏一篑。本片充分说明了党指挥枪的重要性～
2018-10-4,一顿3斤,1,洛阳,3,5,满分神作！！
2018-10-4,张永志,1,秦皇岛,1,5,场面色调超配，人心难测更牵人心！
2018-10-4,璇毛毛,2,昆明,3,3.5,还行吧！老谋子的片子，很深，再配上黑白底让人感觉很沉
2018-10-4,sJk110079307,0,桂林,2,4,还行，略有些血腥，剧情多变，人性诡变
2018-10-4,天之女,1,鞍山,2,5,挺好的，情节一环扣一环，邓超，孙俪演技很高，值得一看。
2018-10-4,Gst804166052,0,贵阳,4,2,不怎么好
2018-10-4,kccf324,1,柳州,2,5,很好看，套路深啊！
2018-10-4,热心网友辰辰吖,0,峨眉山,2,5,好看好看好看
2018-10-4,生命力---堃阳,1,北京,1,0.5,一般，特别是前部分
2018-10-4,TYN13564723052,1,合肥,4,5,还是挺有味道的一部电影，邓超只要不**，演技还是很到位的。再加上孙俪的组合确实是部好戏，反转也很多。
2018-10-4,sHR877559374,0,泗阳,4,4.5,感觉还不错，可以一看
2018-10-4,奔跑吧蚂蚁,1,吴江,4,4.5,剧情略简……视觉画面很美
2018-10-4,RHp318381246,0,沈阳,1,4.5,整体场景颜色体现水墨中国元素，糅合了舞台剧元素，非常新颖感觉。
2018-10-4,宿命,1,滑县,2,5,整部影片犹如水墨画，画面唯美，挺不错的一部电影。张艺谋还是有实力的。
2018-10-4,魔刀霸天,0,酒泉,3,5,这才叫电影，艺术
2018-10-4,远方Distance,1,三门峡,1,4,一部不错的电影
2018-10-4,青华浮梦无吟叹,0,辽阳,3,5,老谋子的电影 不错
2018-10-4,bCn836117896,0,张家港,3,4.5,景色 画面 音乐都很不错
2018-10-4,rrU973712237,0,安岳,2,5,"好看
邓超
孙俪
郑凯演的都很好"
2018-10-4,Tigerxi666,1,滨州,1,3,张艺谋的片子不会让人失望
2018-10-4,GXw465912582,0,普洱,3,4,这种片子不懂点历史  真的看不懂  挺好的 伐木累又飙演技了
2018-10-4,SWAGFUCK,1,三河,4,5,中国电影的顶尖，极致的画面，跌宕的剧情，逼真的特效
2018-10-4,叶子宝宝。,2,曲靖,3,0.5,恕我欣赏不了它的美。画面风格是挺喜欢的。内容真的一言难尽……
2018-10-4,吴大仙女。,0,铜仁,4,3.5,就看是那几个主角才订的票，还不错，
2018-10-4,永恒南渡,0,南昌,3,5,好看好看好看
2018-10-4,耶稣到我心里来,0,北京,3,3.5,唯美，残酷，但缺少大部队，好像就在演戏～耶稣救我，耶稣到我心里来
2018-10-4,j165637854,1,济南,3,4,演技不错  刚开始没什么感觉   后来发现演技不错
2018-10-4,VTS321182909,0,武穴,2,5,好看，非常好看，拍摄的非常有深度，反映了大量的元素。超哥演技爆表，娘娘巾帼不让须眉，等等的演技爆发一样给电影加分，张艺谋导演就是这么牛🐮
2018-10-4,于千喜,1,深圳,3,4.5,炸点不断 效果震撼 挺好
2018-10-4,搞手阿飞,1,齐齐哈尔,3,2.5,对人物的性格特点刻画的不是很好
2018-10-4,吴亚军743,0,海口,4,0.5,烂的无可救药
2018-10-4,ihs8711,0,中山,3,4.5,水墨风很美，超哥演技👍👍👍
2018-10-4,wq950603,0,成都,2,4,演员的演技没的说~太棒了~就是剧情很扯~
2018-10-4,stay丶宁缺,0,重庆,2,4.5,遗憾的结局 为什么不拍完。。。。好评！
2018-10-4,CCP973114577,2,长春,2,5,好看，超哥正经起来很棒的
2018-10-4,喀拉哈里,1,青岛,3,5,一直沉浸在水墨中国风中！色彩大师张艺谋实力！邓超惊艳！孙俪很稳！可以！
2018-10-4,Carrie0323,0,广州,4,3,无聊，实在不懂欣赏
2018-10-4,有钱人于波,1,天津,3,0,烂片，张义谋自以为艺术家，烂片王。
2018-10-4,那些哥哥好奇怪呐,0,呼和浩特,2,5,棒棒哒(๑◝ᴗ◜๑)
2018-10-4,maxuefei140,0,西安,2,5,Nice！水墨风很美，剧情各种反转
2018-10-4,EMN951363388,0,福州,4,4,还值得一看吧
2018-10-4,空在其中,2,营口,4,5,张艺谋导演拍的太有艺术感了，鹬蚌相争，渔翁得利体现的淋漓尽致。
2018-10-4,红鲤鱼,0,海城,2,5,好看极限反杀
2018-10-4,chiu1119,0,武汉,3,2.5,张大师的装置艺术、画面呈现没得挑，可惜剧情弱，故事节奏慢…这部戏适合做成纪录片，而不是电影。
2018-10-4,EGz438997951,0,西安,2,5,构图，色彩充满水墨画风格。剧情一般，特效不错
2018-10-4,_qqm8d1437098736,0,江门,3,4,画面感超赞，就是剧情有点……
2018-10-4,Dion,1,费县,4,2.5,回勇是不存在的，没像骂长城一样骂已经是给足了面子，国师在其令人叹为观止的奇观化想象上又更进了一步，沛伞和八卦阴阳船的设计匪夷所思得令人咋舌，所谓阴阳美学噱头十足，却没看出实体化后的完成度有多高。
2018-10-4,水墨丹青,0,贵阳,2,4.5,很棒的一部电影，不愧是国际大导演，大气，又有深意！
2018-10-4,程先生,1,常州,4,0.5,真的白瞎了几个演员，题材太黑暗，不喜欢，一分都嫌多。
2018-10-4,rSV854631427,0,杭州,3,5,邓超一人分饰两角演技在线 孙俪情绪很抓人
2018-10-4,洪雨大大,1,成都,2,3.5,看不是，很懂
2018-10-4,汪。。。。,0,昆明,3,5,刺激。。。。。。
2018-10-4,C位的谢存浩,0,青岛,3,3,残忍，暴力，无意义且无趣。这是对《影武者》的一次拙劣的模仿。太过血腥，建议小朋友们不要去看。中国必须要有分级制度。
2018-10-4,三岔口786,1,东莞,2,3,这个片子有点翻拍黑泽明的意思，很符合老谋子风格，场面画面壮观，内容空洞，超哥孙俪夫妇演技还过得去，胡军不用说了老戏骨主要戏份太少了，郑凯和关晓彤真不行
2018-10-4,biw408095245,0,南京,1,5,一般般吧，郑恺的演技还是稍微差了一点，
2018-10-4,zxy53462610,2,抚顺,4,4,张艺谋的电影就是这么的好看
2018-10-4,巅峰,1,福州,3,3.5,没有想象中的好看
2018-10-4,向日葵DY,2,北京,2,4,就是太多不合理的地儿，比如，那么大雨，脸上都没雨，太别扭了
2018-10-4,遇见最好的自己yn,0,上海,4,4.5,演员我给九分，其余的没什么感觉，近期上的电影觉得都很一般
2018-10-4,gongzheng0623,1,潍坊,3,5,全程睡着了，不过应该挺好看的，好评好评，超赞的
2018-10-4,Lo,0,广州,5,5,"不得了不得了，关晓彤都演技在线……还说了全片最触动我的台词“竟敢让我做妾”。
非常好看"
2018-10-4,唯唔唲,2,齐齐哈尔,3,5,很有意境，从头到尾黑白水墨色
2018-10-4,病姑娘进城了,0,阿克苏,2,5,"如梦如幻权利巅峰
疼痛刀绞"
2018-10-4,_qq5f71361984219,2,上海,1,5,电影很好看。
2018-10-4,我的八音盒,2,哈尔滨,3,4,水墨画布景，中国风背景乐，一切都在演绎着一场关于影的戏剧。邓超孙俪郑凯郑恺关晓彤的演出很惊艳，演员没的说。只是剧情感觉还缺了点什么……
2018-10-4,简单生活,0,天津,5,3.5,电影很张艺谋……表示看不懂😂
2018-10-4,没什么大不了,1,邓州,3,5,超哥演技爆棚
2018-10-4,McK13146689052,0,北京,4,3.5,这部电影唯一让我印象深刻的是水墨画的表现手法，“影”本为阴暗角落之物，全篇水墨给人以心灵的压抑，最后暴力血腥场面淡淡地红色让主人翁由暗转明，通篇不断地反转，反映了人性的自私和贪婪
2018-10-4,小生Jun,0,苏州,2,3.5,意境感官。不体会。不看也罢
2018-10-4,Silvia 🍊🍊,2,深圳,4,1.5,太血腥了，故弄玄虚，故作深沉，其实编剧得非常差且肤浅
2018-10-4,星子leslie,0,长沙,2,2,说真的 真的不好看
2018-10-4,stone_white,0,天津,4,3.5,"（有剧透）
画面很美，黑白水墨，虽然没完没了的雨水让人觉得压抑，但这正是电影需要的效果。
超哥，只要不演喜剧，水准还是在线的。鲜肉鲜花基本属于本色出演，无功无过，三石弟弟那一刀真是让人心碎。
唯一的遗憾是节奏不太好，头重脚轻，前半部引而不发，到了后半部却有一些崩坏的感觉，逻辑上不再严谨，深居宫中的长公主像偶像剧一样出现在绝密敢死队的绝密任务中，而心机颇深的一国之主敢不留死士在身边护卫。
看张导这些年的作品，觉得他对中国历史文化的感受越来越深，也慢慢的找到了触发的点，只是不够自信，或者还欠火候。"
